sls_ord_num,prd_key,CID,sls_sales,sls_quantity,sls_price,GEN,cst_firstname,cst_lastname,cst_marital_status,CNTRY,prd_id,prd_nm,prd_cost,prd_line,ID,CAT,SUBCAT,MAINTENANCE,order_date,ship_date,due_date,birth_date,customer_creation_date,product_start_date,product_end_date,is_active_product,customer_age,order_to_ship_days,order_date_month,ship_date_month,due_date_month,birth_date_month,customer_creation_date_month,product_start_date_month,product_end_date_month
SO46691,BK-R89R-44,13142,2443.0,1,2443.0,MALE,Xavier,Moore,Married,US,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1980-09-19,2025-10-12,2012-07-01,2008-12-27,False,44,7,December,January,January,September,October,July,December
SO46692,BK-R89R-48,13208,2443.0,1,2443.0,FEMALE,Cassidy,Bryant,Single,US,369,Road-250 Red- 48,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1951-04-01,2025-10-12,2012-07-01,2008-12-27,False,74,7,December,January,January,April,October,July,December
SO46693,BK-R89B-44,13210,2182.0,1,2182.0,MALE,Ethan,Simmons,Married,US,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1950-11-24,2025-10-12,2012-07-01,2008-12-27,False,74,7,December,January,January,November,October,July,December
SO46694,BK-R89B-44,13220,2182.0,1,2182.0,FEMALE,Isabella,Hernandez,Married,US,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1952-01-25,2025-10-12,2012-07-01,2008-12-27,False,73,7,December,January,January,January,October,July,December
SO46695,BK-M68B-38,20208,2049.0,1,2049.0,MALE,Austin,Hayes,Married,CANADA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1963-11-22,2026-01-05,2012-07-01,2008-12-27,False,61,7,December,January,January,November,January,July,December
SO46699,BK-R50R-48,25961,783.0,1,783.0,MALE,Ricardo,Goel,Single,AUSTRALIA,328,Road-650 Red- 48,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2011-12-31,2012-01-07,2012-01-12,1962-09-24,2026-01-14,2011-07-01,2007-12-28,False,62,7,December,January,January,September,January,July,December
SO46700,BK-R64Y-38,16942,1000.0,1,1000.0,FEMALE,Kaitlyn,Bennett,Married,FRANCE,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1959-10-02,2026-01-04,2012-07-01,2008-12-27,False,65,7,January,January,January,October,January,July,December
SO46701,BK-R89B-48,15114,2182.0,1,2182.0,FEMALE,Erika,Munoz,Married,DE,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1957-04-25,2025-10-12,2012-07-01,2008-12-27,False,68,7,January,January,January,April,October,July,December
SO46702,BK-R89R-48,15116,2443.0,1,2443.0,FEMALE,Mackenzie,Ramirez,Married,DE,369,Road-250 Red- 48,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1961-04-22,2025-10-12,2012-07-01,2008-12-27,False,64,7,January,January,January,April,October,July,December
SO46704,BK-R89R-52,13059,2443.0,1,2443.0,MALE,Keith,Deng,Married,US,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1980-08-14,2025-10-12,2012-07-01,2008-12-27,False,44,7,January,January,January,August,October,July,December
SO46705,BK-R89R-52,13085,2443.0,1,2443.0,MALE,Daniel,Harris,Single,US,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1979-09-16,2025-10-12,2012-07-01,2008-12-27,False,45,7,January,January,January,September,October,July,December
SO46706,BK-M68S-38,20186,2071.0,1,2071.0,MALE,Connor,Li,Married,CANADA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1967-04-05,2026-01-05,2012-07-01,2008-12-27,False,58,7,January,January,January,April,January,July,December
SO46707,BK-R50B-62,15199,783.0,1,783.0,MALE,Joe,Jordan,Married,USA,336,Road-650 Black- 62,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-01,2012-01-08,2012-01-13,1962-09-08,2025-11-04,2011-07-01,2007-12-28,False,62,7,January,January,January,September,November,July,December
SO46709,BK-R64Y-44,19172,1000.0,1,1000.0,MALE,Calvin,Luo,Married,UNITED KINGDOM,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1985-04-15,2026-01-05,2012-07-01,2008-12-27,False,40,7,January,January,January,April,January,July,December
SO46710,BK-M68S-46,11484,2071.0,1,2071.0,MALE,Erick,Sai,Single,DE,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1983-03-03,2025-10-08,2012-07-01,2008-12-27,False,42,7,January,January,January,March,October,July,December
SO46711,BK-R89R-48,13592,2443.0,1,2443.0,FEMALE,Gabriella,Collins,Married,FRANCE,369,Road-250 Red- 48,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1963-06-04,2025-10-12,2012-07-01,2008-12-27,False,62,7,January,January,January,June,October,July,December
SO46712,BK-R89B-44,13779,2182.0,1,2182.0,MALE,Manuel,Garcia,Single,FRANCE,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1972-05-09,2025-10-12,2012-07-01,2008-12-27,False,53,7,January,January,January,May,October,July,December
SO46713,BK-R89R-58,24778,2182.0,1,2182.0,MALE,Sean,Baker,Married,CANADA,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1977-04-12,2026-01-05,2012-07-01,2008-12-27,False,48,7,January,January,January,April,January,July,December
SO46714,BK-R89R-44,13093,2443.0,1,2443.0,FEMALE,Michelle,James,Single,US,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1963-04-14,2025-10-12,2012-07-01,2008-12-27,False,62,7,January,January,January,April,October,July,December
SO46715,BK-R89B-48,24976,2182.0,1,2182.0,FEMALE,Stephanie,Cooper,Married,CANADA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1955-01-14,2026-01-05,2012-07-01,2008-12-27,False,70,7,January,January,January,January,January,July,December
SO46716,BK-R89B-48,25046,2182.0,1,2182.0,MALE,Caleb,Long,Married,CANADA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1979-03-10,2026-01-05,2012-07-01,2008-12-27,False,46,7,January,January,January,March,January,July,December
SO46717,BK-R89R-44,25048,2443.0,1,2443.0,FEMALE,Yolanda,Sharma,Single,CANADA,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1978-08-10,2026-01-05,2012-07-01,2008-12-27,False,46,7,January,January,January,August,January,July,December
SO46718,BK-M68B-42,12570,2049.0,1,2049.0,MALE,Casey,Munoz,Single,AUSTRALIA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-02,2012-01-09,2012-01-14,1985-11-13,2025-10-08,2012-07-01,2008-12-27,False,39,7,January,January,January,November,October,July,December
SO46719,BK-M68B-46,11604,2049.0,1,2049.0,MALE,Edgar,Sanchez,Single,UNITED KINGDOM,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1982-12-01,2025-10-08,2012-07-01,2008-12-27,False,42,7,January,January,January,December,October,July,December
SO46720,BK-R89R-58,13667,2182.0,1,2182.0,MALE,Andres,Deng,Single,FRANCE,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1978-11-08,2025-10-12,2012-07-01,2008-12-27,False,46,7,January,January,January,November,October,July,December
SO46721,BK-R89R-52,16046,2443.0,1,2443.0,FEMALE,Robyn,Gomez,Single,UNITED KINGDOM,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1969-08-16,2026-01-04,2012-07-01,2008-12-27,False,55,7,January,January,January,August,January,July,December
SO46722,BK-R64Y-42,17095,1000.0,1,1000.0,MALE,Logan,Garcia,Single,FRANCE,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1977-08-05,2026-01-04,2012-07-01,2008-12-27,False,47,7,January,January,January,August,January,July,December
SO46723,BK-R89R-44,12918,2443.0,1,2443.0,FEMALE,Brooke,Murphy,Married,US,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1981-02-09,2025-10-12,2012-07-01,2008-12-27,False,44,7,January,January,January,February,October,July,December
SO46724,BK-R89R-44,28663,2443.0,1,2443.0,MALE,Marcus,Coleman,Single,CANADA,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1974-12-02,2026-01-25,2012-07-01,2008-12-27,False,50,7,January,January,January,December,January,July,December
SO46728,BK-M68B-38,12354,2049.0,1,2049.0,MALE,Lance,Ortega,Married,AUSTRALIA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1984-08-03,2025-10-08,2012-07-01,2008-12-27,False,40,7,January,January,January,August,October,July,December
SO46729,BK-R50R-58,26019,783.0,1,783.0,MALE,Luis,Allen,Married,AUSTRALIA,320,Road-650 Red- 58,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-03,2012-01-10,2012-01-15,1980-05-01,2026-01-14,2011-07-01,2007-12-28,False,45,7,January,January,January,May,January,July,December
SO46730,BK-R89B-58,15100,2182.0,1,2182.0,FEMALE,Brenda,Chandra,Married,DE,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1952-05-22,2025-10-12,2012-07-01,2008-12-27,False,73,7,January,January,January,May,October,July,December
SO46731,BK-R89R-58,15101,2182.0,1,2182.0,MALE,Shawn,Shan,Single,DE,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1952-04-15,2025-10-12,2012-07-01,2008-12-27,False,73,7,January,January,January,April,October,July,December
SO46732,BK-R64Y-42,13992,1000.0,1,1000.0,MALE,Gregory,Xie,Single,US,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1983-12-04,2025-10-12,2012-07-01,2008-12-27,False,41,7,January,January,January,December,October,July,December
SO46733,BK-R89B-48,24781,2182.0,1,2182.0,FEMALE,Carmen,Garcia,Married,CANADA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1983-10-19,2026-01-05,2012-07-01,2008-12-27,False,41,7,January,January,January,October,January,July,December
SO46734,BK-R89B-48,13060,2182.0,1,2182.0,MALE,Eugene,Zhu,Married,US,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1986-06-05,2025-10-12,2012-07-01,2008-12-27,False,39,7,January,January,January,June,October,July,December
SO46735,BK-R89R-58,13226,2182.0,1,2182.0,FEMALE,Jenna,Mitchell,Married,US,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1952-09-09,2025-10-12,2012-07-01,2008-12-27,False,72,7,January,January,January,September,October,July,December
SO46736,BK-M68B-42,12341,2049.0,1,2049.0,FEMALE,Katie,Kumar,Married,AUSTRALIA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1982-03-09,2025-10-08,2012-07-01,2008-12-27,False,43,7,January,January,January,March,October,July,December
SO46737,BK-M68S-42,12346,2071.0,1,2071.0,MALE,Wesley,Gao,Single,AUSTRALIA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1980-11-18,2025-10-08,2012-07-01,2008-12-27,False,44,7,January,January,January,November,October,July,December
SO46738,BK-M68B-46,12576,2049.0,1,2049.0,MALE,Walter,Dominguez,Single,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-04,2012-01-11,2012-01-16,1984-09-10,2025-10-08,2012-07-01,2008-12-27,False,40,7,January,January,January,September,October,July,December
SO46739,BK-R89B-44,15699,2182.0,1,2182.0,MALE,Jonathon,Hernandez,Married,UNITED KINGDOM,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-05,2012-01-12,2012-01-17,1959-03-11,2026-01-04,2012-07-01,2008-12-27,False,66,7,January,January,January,March,January,July,December
SO46740,BK-R89B-58,12980,2182.0,1,2182.0,MALE,Max,Moyer,Married,US,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-05,2012-01-12,2012-01-17,1965-02-10,2025-10-12,2012-07-01,2008-12-27,False,60,7,January,January,January,February,October,July,December
SO46741,BK-R89R-52,28766,2443.0,1,2443.0,MALE,Joe,Alonso,Single,CANADA,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-05,2012-01-12,2012-01-17,1986-01-30,2026-01-25,2012-07-01,2008-12-27,False,39,7,January,January,January,January,January,July,December
SO46742,BK-M68B-38,20206,2049.0,1,2049.0,FEMALE,Olivia,Murphy,Married,CANADA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-05,2012-01-12,2012-01-17,1963-12-08,2026-01-05,2012-07-01,2008-12-27,False,61,7,January,January,January,December,January,July,December
SO46745,BK-R89R-48,13056,2443.0,1,2443.0,FEMALE,Morgan,Blue,Single,US,369,Road-250 Red- 48,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-06,2012-01-13,2012-01-18,1981-03-22,2025-10-12,2012-07-01,2008-12-27,False,44,7,January,January,January,March,October,July,December
SO46746,BK-R89R-44,13057,2443.0,1,2443.0,FEMALE,Destiny,Powell,Single,US,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-06,2012-01-13,2012-01-18,1980-12-18,2025-10-12,2012-07-01,2008-12-27,False,44,7,January,January,January,December,October,July,December
SO46747,BK-M68B-42,26127,2049.0,1,2049.0,MALE,Terry,Chander,Married,UNITED STATES,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-06,2012-01-13,2012-01-18,1954-09-30,2026-01-14,2012-07-01,2008-12-27,False,70,7,January,January,January,September,January,July,December
SO46748,BK-M68B-42,26252,2049.0,1,2049.0,FEMALE,Morgan,Garcia,Married,UNITED STATES,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-06,2012-01-13,2012-01-18,1960-04-23,2026-01-14,2012-07-01,2008-12-27,False,65,7,January,January,January,April,January,July,December
SO46749,BK-M68S-42,12350,2071.0,1,2071.0,MALE,Logan,Hernandez,Married,AUSTRALIA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-06,2012-01-13,2012-01-18,1984-02-22,2025-10-08,2012-07-01,2008-12-27,False,41,7,January,January,January,February,October,July,December
SO46750,BK-R89B-52,16054,2182.0,1,2182.0,MALE,Hector,Ortega,Single,UNITED KINGDOM,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1961-12-17,2026-01-04,2012-07-01,2008-12-27,False,63,7,January,January,January,December,January,July,December
SO46751,BK-R89B-52,12934,2182.0,1,2182.0,MALE,Jason,Foster,Single,US,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1980-11-08,2025-10-12,2012-07-01,2008-12-27,False,44,7,January,January,January,November,October,July,December
SO46752,BK-R50B-52,19931,783.0,1,783.0,MALE,Darryl,Xu,Married,GERMANY,342,Road-650 Black- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1964-11-18,2026-01-05,2011-07-01,2007-12-28,False,60,7,January,January,January,November,January,July,December
SO46754,BK-R50R-58,25958,783.0,1,783.0,MALE,Alfredo,Ortega,Single,AUSTRALIA,320,Road-650 Red- 58,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1961-09-08,2026-01-14,2011-07-01,2007-12-28,False,63,7,January,January,January,September,January,July,December
SO46755,BK-R50B-52,26023,783.0,1,783.0,FEMALE,Crystal,Huang,Married,AUSTRALIA,342,Road-650 Black- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1974-05-09,2026-01-14,2011-07-01,2007-12-28,False,51,7,January,January,January,May,January,July,December
SO46756,BK-R64Y-40,13993,1000.0,1,1000.0,MALE,Zachary,Patterson,Married,US,383,Road-550-W Yellow- 40,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-07,2012-01-14,2012-01-19,1984-02-21,2025-10-12,2012-07-01,2008-12-27,False,41,7,January,January,January,February,October,July,December
SO46757,BK-M68S-42,26174,2071.0,1,2071.0,MALE,Isaac,Adams,Single,UNITED STATES,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1985-12-24,2026-01-14,2012-07-01,2008-12-27,False,39,7,January,January,January,December,January,July,December
SO46758,BK-R64Y-44,18130,1000.0,1,1000.0,FEMALE,Kaitlyn,Mitchell,Single,GERMANY,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1962-08-08,2026-01-04,2012-07-01,2008-12-27,False,62,7,January,January,January,August,January,July,December
SO46759,BK-R89B-44,16033,2182.0,1,2182.0,FEMALE,Erica,Lin,Married,UNITED KINGDOM,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1977-04-13,2026-01-04,2012-07-01,2008-12-27,False,48,7,January,January,January,April,January,July,December
SO46760,BK-R64Y-44,13986,1000.0,1,1000.0,FEMALE,Chloe,Anderson,Married,US,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1985-04-23,2025-10-12,2012-07-01,2008-12-27,False,40,7,January,January,January,April,October,July,December
SO46761,BK-R50R-62,19924,783.0,1,783.0,MALE,Douglas,Perez,Married,GERMANY,324,Road-650 Red- 62,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1965-04-16,2026-01-05,2011-07-01,2007-12-28,False,60,7,January,January,January,April,January,July,December
SO46762,BK-R89R-44,13063,2443.0,1,2443.0,FEMALE,Jessica,Johnson,Single,US,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1985-03-10,2025-10-12,2012-07-01,2008-12-27,False,40,7,January,January,January,March,October,July,December
SO46763,BK-R89B-48,13202,2182.0,1,2182.0,FEMALE,Natasha,Romero,Single,US,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1949-10-17,2025-10-12,2012-07-01,2008-12-27,False,75,7,January,January,January,October,October,July,December
SO46764,BK-M68B-42,26238,2049.0,1,2049.0,FEMALE,Julia,Foster,Single,UNITED STATES,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1980-03-16,2026-01-14,2012-07-01,2008-12-27,False,45,7,January,January,January,March,January,July,December
SO46765,BK-R50B-58,15191,783.0,1,783.0,MALE,Andres,Kumar,Single,USA,332,Road-650 Black- 58,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1980-02-16,2025-10-27,2011-07-01,2007-12-28,False,45,7,January,January,January,February,October,July,December
SO46767,BK-M68B-46,12573,2049.0,1,2049.0,MALE,Grant,Rai,Single,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1985-08-22,2025-10-08,2012-07-01,2008-12-27,False,39,7,January,January,January,August,October,July,December
SO46768,BK-R50B-44,26020,783.0,1,783.0,MALE,Barry,Lopez,Married,AUSTRALIA,338,Road-650 Black- 44,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-08,2012-01-15,2012-01-20,1980-04-16,2026-01-14,2011-07-01,2007-12-28,False,45,7,January,January,January,April,January,July,December
SO46769,BK-R89B-52,15702,2182.0,1,2182.0,FEMALE,Ruth,Mehta,Married,UNITED KINGDOM,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1958-02-15,2026-01-04,2012-07-01,2008-12-27,False,67,7,January,January,January,February,January,July,December
SO46770,BK-R89R-52,15357,2443.0,1,2443.0,MALE,Craig,Navarro,Married,DE,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1966-10-18,2026-01-04,2012-07-01,2008-12-27,False,58,7,January,January,January,October,January,July,December
SO46771,BK-R89B-52,13068,2182.0,1,2182.0,FEMALE,Alexandria,Morris,Single,US,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1985-02-14,2025-10-12,2012-07-01,2008-12-27,False,40,7,January,January,January,February,October,July,December
SO46772,BK-R89B-48,13161,2182.0,1,2182.0,MALE,Jose,Moore,Married,US,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1981-10-22,2025-10-12,2012-07-01,2008-12-27,False,43,7,January,January,January,October,October,July,December
SO46773,BK-R89R-58,13173,2182.0,1,2182.0,MALE,Dalton,Brooks,Married,US,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1974-03-14,2025-10-12,2012-07-01,2008-12-27,False,51,7,January,January,January,March,October,July,December
SO46774,BK-R89B-48,13225,2182.0,1,2182.0,MALE,Jésus,Suarez,Married,US,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1952-12-19,2025-10-12,2012-07-01,2008-12-27,False,72,7,January,January,January,December,October,July,December
SO46775,BK-M68S-38,26249,2071.0,1,2071.0,MALE,Thomas,Ross,Married,UNITED STATES,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1960-03-30,2026-01-14,2012-07-01,2008-12-27,False,65,7,January,January,January,March,January,July,December
SO46776,BK-M68B-42,12356,2049.0,1,2049.0,FEMALE,Julia,Wood,Single,AUSTRALIA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-09,2012-01-16,2012-01-21,1977-02-18,2025-10-08,2012-07-01,2008-12-27,False,48,7,January,January,January,February,October,July,December
SO46777,BK-M68S-46,11568,2071.0,1,2071.0,FEMALE,Alexia,Foster,Single,UNITED KINGDOM,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-10,2012-01-17,2012-01-22,1972-04-21,2025-10-08,2012-07-01,2008-12-27,False,53,7,January,January,January,April,October,July,December
SO46778,BK-M68S-38,11610,2071.0,1,2071.0,MALE,Blake,Collins,Single,UNITED KINGDOM,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-01-10,2012-01-17,2012-01-22,1980-10-20,2025-10-08,2012-07-01,2008-12-27,False,44,7,January,January,January,October,October,July,December
SO46779,BK-R89B-52,15929,2182.0,1,2182.0,FEMALE,Karla,Raji,Married,UNITED KINGDOM,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-10,2012-01-17,2012-01-22,1962-02-07,2026-01-04,2012-07-01,2008-12-27,False,63,7,January,January,January,February,January,July,December
SO46780,BK-R89B-58,12942,2182.0,1,2182.0,FEMALE,Morgan,Harris,Single,US,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-10,2012-01-17,2012-01-22,1976-11-11,2025-10-12,2012-07-01,2008-12-27,False,48,7,January,January,January,November,October,July,December
SO46781,BK-R89B-58,12949,2182.0,1,2182.0,FEMALE,Morgan,Rivera,Single,US,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-01-10,2012-01-17,2012-01-22,1970-06-18,2025-10-12,2012-07-01,2008-12-27,False,54,7,January,January,January,June,October,July,December
